"Path","Category","AnalysisStatus","Evidence","Notes","Disposition","DispositionEvidence"
"openspec/changes/archive/2025-12-20-add-global-config-dir/specs/global-config/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 27D5F00E69684532D2DB4CB961E4DC76ED2FE69003CA4635391C548B0820E414; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/archive/2025-12-20-add-global-config-dir/tasks.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 D4AC2725B7485E559FC119DD9AA1EB9A7CE9A4C2F177F4B27C5827115A9CDBEE; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/archive/2025-12-21-add-config-command/design.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 D04279FBB46C18E70DEFD3A03D6BAFAB6881978C06FCA43DB9B2FC770F3DF81C; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/archive/2025-12-21-add-config-command/proposal.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 511DBFD67EA75839508B3BDDF7362AD610E889FF825D02299898A0AB3D71A7FD; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/archive/2025-12-21-add-config-command/specs/cli-config/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 1FEBC6665CE2300B46FA42AC4F37AB9696F7599BAE2CE76BC0A71788459D5449; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/archive/2025-12-21-add-config-command/tasks.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 EA146D47497A2F283606139E942A35909EA7BCE2F52B3D6E5327104301D6687D; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/archive/2025-12-23-extend-shell-completions/proposal.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 519ECC20CC2DD4CD5E9A32D66989EE107508F25F25A32945E5C710FA3F4072AC; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/archive/2025-12-23-extend-shell-completions/specs/cli-completion/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 5A54890C79BA9A32F9EAA134FBD0062B8B11D3A8BA6CA0256D10C1705DF96D8F; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/archive/2025-12-23-extend-shell-completions/tasks.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 AE68625CF6A274D8C6F58AFF3D4607AA578C3C835609B7E1EB3D68AD634488BB; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/archive/2025-12-24-add-artifact-graph-core/design.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 B970455BAC88F0C1DEBC8C7A929449F0EBB4C9B11C924D92DC3C78B0A1775D92; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/archive/2025-12-24-add-artifact-graph-core/proposal.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 78D5F540F4332AA89CBA4EE715EE9AA1F390478A1A70686E77BB47E3EC314FCA; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/archive/2025-12-24-add-artifact-graph-core/specs/artifact-graph/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 1112AD0FEFCF88918301AEE6C5F651553FFD7291354A1F4492FD20AE1DE6508D; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/archive/2025-12-24-add-artifact-graph-core/tasks.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 16FB3A22BE5A390B30A25FB8EABF3ADC28895A89681CA6EA7BC9994A6D945A7A; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/archive/2025-12-25-add-change-manager/design.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 30A3DCCCAF763F2D608320F384FF32A3BF08DE94D9D576155B4D1534F3D3975E; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/archive/2025-12-25-add-change-manager/proposal.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 8450BF5E917E7DC5F50CAB28F15A3777FE35B8F6F04E7A80955C86386D15735A; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/archive/2025-12-25-add-change-manager/specs/change-creation/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 5B96D7E8ED9E63740669D5B4FF7F6C3D044695AD6814D91F02D1CD55D75FE16E; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/archive/2025-12-25-add-change-manager/tasks.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 A821F3FF2C4E0C7F97E51A62EC44417409D31E5217BA1FEBCF506C306CAB2FCB; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/archive/2025-12-28-add-artifact-workflow-cli/design.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 A16CEA0F00891B91287EFFF0B379160E20BA0027D5B5425FDB99998A7DF305C6; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/archive/2025-12-28-add-artifact-workflow-cli/proposal.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 FD7A81E1A12B9E79F4C86AE65A0762814E56A3F93896DC675FEC700AA62A981F; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/archive/2025-12-28-add-artifact-workflow-cli/specs/cli-artifact-workflow/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 F390285F897F32F6E15E31DAC1188FFF577B1A6BA70316CC3E0DC16417801916; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/archive/2025-12-28-add-artifact-workflow-cli/tasks.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 485ED2C37D67F6EBCE30690F04BBA274BBE04544B86689F9C06D84B5AC9FC530; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/archive/2025-12-28-add-instruction-loader/design.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 89A48AD4684655FC752D50BBFA47A872DC3264F128E1BD62244F5E009A508205; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/archive/2025-12-28-add-instruction-loader/proposal.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 0D459EE89F4A15F445371A261DB39FCBE9FC541C9E5F5084C0CA181F31B083B4; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/archive/2025-12-28-add-instruction-loader/specs/instruction-loader/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 8EEDE5E4C3C0D3432B631B9AD7BC95F1FA65A71969C69E5CFB97993F14CDA32E; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
